tanggal,ISPU PM2.5,kategori_pm25,bulan,hari_minggu,temp,humidity,visibility,windgust,solarenergy,precip,cloudcover,tempmax,feelslike,uvindex,precipprob,tempmin,sealevelpressure,winddir_sin,winddir_cos,pm25_std,pm25_max,n_obs,station_bundaran hi,station_jagakarsa,station_kebun jeruk,station_kelapa gading,station_lubang buaya,station_us embassy 1,station_us embassy 2
2022-05-01,123.0,Tidak Sehat,5,6,27.6,87.2,6.0,20.5,14.0,2.324,54.5,31.0,30.8,6,100,26.0,1007.8,0.20278729535651246,0.9792228106217657,5.767422118653769,130.0,20,0,0,0,0,1,0,0
2022-05-02,92.55,Sedang,5,0,27.5,86.4,6.3,24.1,18.1,31.263,58.0,32.0,30.4,8,100,24.0,1008.2,-0.9472102777460292,0.3206129905856754,8.952947177209005,112.0,20,0,0,0,0,1,0,0
2022-05-03,62.888888888888886,Sedang,5,1,27.9,85.0,7.1,30.2,21.9,4.877,47.1,33.0,31.6,9,100,24.9,1008.2,0.9854078984834902,-0.17020949916603229,4.027681991198195,72.0,18,0,0,0,0,1,0,0
2022-05-04,79.05263157894737,Sedang,5,2,28.3,83.2,7.1,24.8,19.6,0.398,54.9,33.0,32.0,9,100,26.0,1008.8,-0.9258705848099948,0.37784078681846683,7.856163074021186,87.0,19,0,0,0,0,1,0,0
2022-05-05,98.5,Sedang,5,3,28.6,82.5,7.0,38.9,21.0,0.011,48.2,33.0,32.9,9,100,25.0,1007.7,0.9989705697907147,0.045362988129253684,5.385164807134501,104.0,20,0,0,0,0,1,0,0
2022-05-06,77.0,Sedang,5,4,29.3,80.6,7.3,25.2,20.3,0.0,44.7,33.6,34.7,8,0,26.0,1007.0,0.9205048534524403,0.39073112848927394,6.774565435664873,91.0,20,0,0,0,0,1,0,0
2022-05-07,93.61904761904762,Sedang,5,5,29.1,79.2,7.6,21.6,22.3,0.187,54.3,32.4,34.1,9,100,26.0,1007.4,-0.9992629164106211,-0.038387809087520396,8.622506540885839,111.0,21,0,0,0,0,1,0,0
2022-05-08,98.44444444444444,Sedang,5,6,29.7,77.3,8.0,26.3,20.6,0.0,43.0,35.0,35.3,9,0,26.0,1007.2,-0.998440764181981,-0.055821504993164066,7.979549023245546,108.0,18,0,0,0,0,1,0,0
2022-05-09,75.05,Sedang,5,0,28.6,82.2,7.2,23.4,16.6,0.341,56.4,32.7,33.4,8,100,25.0,1007.5,0.985996037070505,-0.16676874671610223,33.54098043321114,97.0,20,0,0,0,0,1,0,0
2022-05-10,88.05,Sedang,5,1,29.6,78.9,7.3,20.5,17.7,0.022,47.8,33.0,35.1,8,100,26.0,1007.4,0.8231363685344418,0.5678437450531013,4.084308870221303,94.0,20,0,0,0,0,1,0,0
2022-05-11,69.0,Sedang,5,2,28.0,86.6,6.0,22.7,18.2,18.84,66.7,32.0,32.5,8,100,23.0,1007.8,-0.9121201161722733,0.4099230338415721,23.98464421030124,85.0,20,0,0,0,0,1,0,0
2022-05-12,12.6,Baik,5,3,28.5,84.4,6.6,27.7,17.0,8.808,54.4,32.3,33.6,8,100,26.0,1008.6,-0.9663760793213293,-0.25713279315469617,30.77319407673195,84.0,20,0,0,0,0,1,0,0
2022-05-13,46.63636363636363,Baik,5,4,28.9,81.7,7.6,26.3,20.7,7.035,41.7,33.0,33.9,8,100,26.0,1008.9,-0.9914448613738104,0.13052619222005213,19.120035501425132,58.0,22,0,0,0,0,1,0,0
2022-05-14,88.77272727272727,Sedang,5,5,29.0,80.0,6.8,21.2,17.8,0.159,46.0,33.0,33.8,8,100,26.0,1009.6,0.9785089851017783,0.20620418539662988,19.073621321160555,112.0,22,0,0,0,0,1,0,0
2022-05-15,125.30434782608695,Tidak Sehat,5,6,28.5,85.6,5.3,18.7,17.2,8.137,52.0,33.0,33.7,8,100,25.0,1010.3,0.7169106076504829,-0.6971651028545645,6.3348587026553895,137.0,23,0,0,0,0,1,0,0
2022-05-16,104.22727272727273,Tidak Sehat,5,0,28.1,84.0,6.1,21.2,20.2,0.939,45.8,34.0,31.4,9,100,25.0,1009.8,-0.989776230907789,0.14262893370551144,5.1356069626149266,115.0,22,0,0,0,0,1,0,0
2022-05-17,117.6,Tidak Sehat,5,1,28.8,83.3,6.6,21.2,15.7,0.767,51.8,32.0,33.8,7,100,26.0,1009.7,-0.9774158942860961,0.21132479645538768,32.712601329064086,129.0,15,0,0,0,0,1,0,0
2022-05-18,104.35,Tidak Sehat,5,2,28.3,83.9,6.5,16.9,19.0,24.471,53.3,33.0,32.4,8,100,25.9,1010.4,0.9378889346118977,-0.34693565157325573,5.25432152964035,117.0,20,0,0,0,0,1,0,0
2022-05-19,120.25,Tidak Sehat,5,3,27.4,87.9,4.8,23.0,18.2,10.797,55.2,31.4,30.3,8,100,25.0,1010.9,0.6481199010631309,0.7615383075367368,12.609520212918486,136.0,16,0,0,0,0,1,0,0
2022-05-20,94.4375,Sedang,5,4,27.2,87.4,6.7,20.5,15.9,15.127,55.7,31.0,29.8,6,100,25.0,1009.9,0.7569950556517565,0.6534206039901054,56.679177540492475,134.0,16,0,0,0,0,1,0,0
2022-05-21,87.6875,Sedang,5,5,27.3,86.2,6.3,18.4,9.4,1.086,60.1,31.0,30.2,4,100,24.9,1009.3,0.9832549075639546,-0.18223552549214753,10.377660301500207,106.0,16,0,0,0,0,1,0,0
2022-05-22,77.0,Sedang,5,6,27.4,86.0,6.8,28.1,13.4,0.0,61.1,30.0,30.2,6,0,25.9,1007.9,0.9672677527758768,-0.2537579445848056,48.00231475900117,119.0,19,0,0,0,0,1,0,0
2022-05-23,81.95238095238095,Sedang,5,0,28.5,81.9,7.0,29.5,18.8,0.0,45.7,32.4,32.6,8,0,25.0,1007.9,0.9981347984218669,0.06104853953485691,59.38390033542441,124.0,21,0,0,0,0,1,0,0
2022-05-24,100.28571428571429,Tidak Sehat,5,1,29.5,77.6,7.6,32.0,16.8,0.0,47.0,33.0,34.8,6,0,26.0,1009.3,0.9992629164106211,0.038387809087520056,5.604844843016228,111.0,21,0,0,0,0,1,0,0
2022-05-25,122.89473684210526,Tidak Sehat,5,2,27.6,86.0,6.2,30.6,15.3,4.014,61.4,31.1,30.9,6,100,26.0,1010.3,0.9310558158625283,0.3648767843376198,3.970652574998855,130.0,19,0,0,0,0,1,0,0
2022-05-26,96.61904761904762,Sedang,5,3,27.0,85.4,6.7,24.1,11.0,0.637,59.1,30.0,29.3,6,100,25.0,1009.9,0.9929655081065369,-0.11840396830650105,5.774739738518003,108.0,21,0,0,0,0,1,0,0
2022-05-27,141.0,Tidak Sehat,5,4,28.2,78.6,5.9,19.1,19.7,1.116,46.3,33.0,31.3,8,100,24.0,1008.9,-0.6401096994849559,0.768283523593523,11.240682415959927,152.0,18,0,0,0,0,1,0,0
2022-05-29,45.2,Baik,5,6,26.8,84.7,7.2,28.4,19.5,22.014,60.6,32.0,29.4,8,100,22.9,1008.8,-0.9743700647852351,-0.22495105434386525,51.69811154038516,108.0,20,0,0,0,0,1,0,0
2022-05-30,84.19047619047619,Sedang,5,0,26.5,90.2,6.9,22.3,18.3,0.153,48.5,30.0,28.1,8,100,25.0,1008.2,-0.9995065603657315,0.03141075907812882,7.769292423503235,94.0,21,0,0,0,0,1,0,0
2022-05-31,101.63157894736842,Tidak Sehat,5,1,27.0,86.5,6.8,38.9,16.5,4.184,43.0,32.0,29.2,7,100,24.0,1008.0,-0.9895257890689695,-0.14435620100097327,4.348825209381774,108.0,19,0,0,0,0,1,0,0
2022-06-01,71.3,Sedang,6,2,28.0,80.6,8.0,23.4,19.8,3.8,44.1,33.0,31.2,8,100,25.0,1008.5,-0.9802711746217218,-0.19765734037912638,2.716421795012889,78.0,20,0,0,0,0,1,0,0
2022-06-02,98.33333333333333,Sedang,6,3,27.5,85.6,6.9,20.9,18.0,21.459,58.1,33.0,30.0,8,100,25.0,1009.0,-0.3485720473218151,-0.9372819894918916,7.1086801400353705,109.0,21,0,0,0,0,1,0,0
2022-06-03,50.421052631578945,Sedang,6,4,27.9,82.2,6.7,18.0,19.2,2.045,51.0,32.0,31.1,8,100,24.0,1009.5,-0.8949343616020253,0.44619781310980833,35.56420764613034,88.0,19,0,0,0,0,1,0,0
2022-06-04,132.3684210526316,Tidak Sehat,6,5,28.5,80.1,7.3,19.4,19.1,0.416,44.5,33.0,32.0,8,100,25.0,1009.7,-0.9950555699612263,0.09931974974363886,6.635012570663707,141.0,19,0,0,0,0,1,0,0
2022-06-05,109.45,Tidak Sehat,6,6,27.9,80.3,6.8,21.6,19.1,1.24,50.6,32.0,30.8,8,100,24.0,1009.5,0.12186934340514748,0.992546151641322,7.943716484048724,118.0,20,0,0,0,0,1,0,0
2022-06-06,112.1,Tidak Sehat,6,0,26.9,85.2,6.1,18.0,9.5,6.057,66.2,30.4,29.0,5,100,24.0,1009.1,0.9845031799744367,-0.17536672609198697,5.4182926034722465,120.0,20,0,0,0,0,1,0,0
2022-06-07,83.15789473684211,Sedang,6,1,27.6,85.0,7.1,27.4,18.1,2.124,53.9,31.5,31.4,8,100,24.0,1008.4,0.999559860119384,-0.029666244085110847,9.400136865993785,97.0,19,0,0,0,0,1,0,0
2022-06-08,76.4,Sedang,6,2,27.3,87.2,6.8,27.0,16.5,10.925,53.2,30.0,30.8,7,100,25.0,1009.0,0.9943379441332046,0.10626407133623308,51.337274854375394,112.0,20,0,0,0,0,1,0,0
2022-06-09,97.8,Sedang,6,3,26.2,90.5,5.2,23.4,11.3,7.866,55.2,30.0,27.6,6,100,25.0,1009.6,0.8171448983351286,-0.5764323161697932,6.3461550729970595,105.0,20,0,0,0,0,1,0,0
2022-06-10,82.47368421052632,Sedang,6,4,27.7,81.6,7.0,20.9,19.4,0.597,46.4,32.1,30.9,8,100,24.0,1008.7,0.6320293026648509,0.7749444887041795,2.245202813225261,88.0,19,0,0,0,0,1,0,0
2022-06-11,90.95,Sedang,6,5,28.0,85.8,6.3,25.2,18.0,4.285,58.7,32.0,31.9,7,100,25.0,1009.2,0.9999451693655121,0.010471784116245646,3.734265234568289,98.0,20,0,0,0,0,1,0,0
2022-06-12,113.05,Tidak Sehat,6,6,27.4,85.1,5.5,21.6,17.0,1.29,56.2,31.0,30.4,7,100,24.0,1009.7,-0.946085358827545,-0.32391741819815034,3.119969635479771,119.0,20,0,0,0,0,1,0,0
2022-06-13,63.476190476190474,Sedang,6,0,27.3,83.6,6.3,20.2,16.3,0.229,50.4,31.0,29.6,6,100,24.0,1010.0,-0.8625136692072575,-0.5060337641211639,46.01262766634726,97.0,21,0,0,0,0,1,0,0
2022-06-14,108.94736842105263,Tidak Sehat,6,1,27.5,82.5,6.0,24.5,14.6,0.062,56.8,31.0,29.9,7,100,25.0,1009.7,0.9366721892483976,-0.35020738125946754,4.034210430947998,113.0,19,0,0,0,0,1,0,0
2022-06-20,131.13333333333333,Tidak Sehat,6,0,27.9,81.6,4.8,20.9,17.2,3.954,51.2,32.0,30.8,7,100,24.0,1008.3,-0.7547095802227722,0.656059028990507,1.1872336794093246,134.0,15,0,0,0,0,1,0,0
2022-06-21,120.45454545454545,Tidak Sehat,6,1,28.1,79.9,5.9,25.6,19.3,0.0,49.7,32.0,31.4,8,0,25.0,1007.9,0.99888987496197,0.04710645070964268,6.3074202161858315,134.0,22,0,0,0,0,1,0,0
2022-06-22,120.26666666666667,Tidak Sehat,6,2,27.8,85.3,5.3,44.6,18.7,13.345,52.9,32.0,31.9,7,100,24.9,1009.1,0.9976842788356053,-0.0680152906652483,4.527166674117283,126.0,15,0,0,0,0,1,0,0
2022-06-23,94.05263157894737,Sedang,6,3,28.2,78.5,6.6,35.3,20.0,0.037,43.3,33.0,30.9,8,100,25.0,1010.1,0.9997426093226983,0.02268733357278134,49.92491438173322,123.0,19,0,0,0,0,1,0,0
2022-06-24,123.57894736842105,Tidak Sehat,6,4,27.4,83.6,5.0,23.0,17.1,0.17,53.7,30.0,30.0,8,100,25.0,1009.4,0.9547607995027974,0.2973748740777861,1.8653504131242125,127.0,19,0,0,0,0,1,0,0
2022-06-25,127.57894736842105,Tidak Sehat,6,5,27.4,82.9,5.7,20.9,16.9,6.854,55.3,32.0,29.5,7,100,24.0,1008.6,-0.9668233886044595,0.2554457579357903,4.1138761051090365,132.0,19,0,0,0,0,1,0,0
2022-06-26,109.55555555555556,Tidak Sehat,6,6,27.1,86.0,5.9,20.2,12.3,1.31,56.2,30.0,29.8,6,100,24.0,1009.6,0.74080459628675,0.6717205893229903,4.076073979329539,117.0,18,0,0,0,0,1,0,0
2022-06-28,84.47619047619048,Sedang,6,1,28.0,82.0,6.1,20.2,18.9,0.418,53.7,32.0,31.0,8,100,25.0,1008.4,0.7501110696304596,0.6613118653236518,5.706303949309463,95.0,21,0,0,0,0,1,0,0
2022-06-30,32.5,Baik,6,3,27.8,73.0,7.4,17.3,20.3,0.0,41.6,31.0,30.0,8,0,24.0,1008.3,-0.04013179253256103,0.999194395114446,53.94686928712688,120.0,18,0,0,0,0,1,0,0
2022-07-01,112.8,Tidak Sehat,7,4,28.3,74.2,7.1,20.2,21.5,0.0,44.6,32.1,30.9,9,0,25.0,1008.0,0.9929655081065369,0.11840396830650095,3.2557641192199425,122.0,15,0,0,0,0,1,0,0
2022-07-02,137.06666666666666,Tidak Sehat,7,5,28.6,76.6,5.2,23.4,18.1,0.258,53.9,32.0,32.3,7,100,26.0,1007.6,-0.9668233886044595,0.2554457579357903,3.3904628143128215,142.0,15,0,0,0,0,1,0,0
2022-07-03,124.14285714285714,Tidak Sehat,7,6,28.4,85.0,6.1,29.9,18.6,18.371,57.6,32.0,33.1,8,100,26.0,1007.4,0.7975839288252284,0.6032079877452825,4.962718149217357,132.0,21,0,0,0,0,1,0,0
2022-07-04,75.73913043478261,Sedang,7,0,29.2,80.0,7.7,32.8,17.4,1.315,46.6,32.5,34.8,7,100,26.8,1007.9,0.9865721616069694,0.16332596224162232,42.54966872139424,119.0,23,0,0,0,0,1,0,0
2022-07-05,60.31578947368421,Sedang,7,1,29.3,79.9,7.1,22.3,18.7,0.231,42.6,33.0,34.5,8,100,26.0,1008.5,0.8607420270039435,0.5090414157503714,59.09883682966935,133.0,19,0,0,0,0,1,0,0
2022-07-06,132.94444444444446,Tidak Sehat,7,2,26.7,90.1,5.7,19.4,17.0,27.569,57.5,28.4,29.2,8,100,24.0,1010.2,0.7912235329674899,0.6115270401858314,9.295617071073139,145.0,18,0,0,0,0,1,0,0
2022-07-07,97.89473684210526,Sedang,7,3,28.3,83.9,5.6,16.2,18.5,0.37,43.2,32.0,32.2,8,100,25.0,1009.8,0.4524347093117827,0.8917975296052141,4.806185098878157,104.0,19,0,0,0,0,1,0,0
2022-07-09,92.57142857142857,Sedang,7,5,28.1,72.5,8.1,18.0,18.6,0.0,47.5,32.0,30.4,8,0,24.0,1008.4,0.27228024704057435,0.9622179935292854,1.8693596482500336,95.0,14,0,0,0,0,1,0,0
2022-07-10,95.15,Sedang,7,6,28.0,70.9,7.6,35.3,20.0,0.0,39.2,31.9,30.4,8,0,24.0,1008.7,0.9914448613738104,0.1305261922200517,2.7772572611727635,101.0,20,0,0,0,0,1,0,0
2022-07-11,108.2,Tidak Sehat,7,0,28.2,75.0,6.9,18.7,17.1,0.0,41.1,32.0,30.8,8,0,25.0,1009.4,0.9952273999818312,-0.09758289975914933,6.622131951188183,117.0,20,0,0,0,0,1,0,0
2022-07-12,117.65,Tidak Sehat,7,1,28.7,80.3,6.4,25.9,18.0,0.891,43.3,32.0,33.3,7,100,26.0,1008.7,0.9948807088287882,0.10105629718294655,4.858795605583966,124.0,20,0,0,0,0,1,0,0
2022-07-13,116.27777777777777,Tidak Sehat,7,2,26.7,88.2,5.2,25.6,11.5,6.224,65.2,30.9,29.0,5,100,24.0,1008.4,0.6600016679609368,-0.7512641335035111,5.899207878586016,128.0,18,0,0,0,0,1,0,0
2022-07-14,125.95238095238095,Tidak Sehat,7,3,28.0,82.6,6.7,34.6,14.5,0.09,48.0,31.8,31.5,7,100,25.0,1008.3,0.9766722783341679,0.21473532716706334,11.560606344289164,140.0,21,0,0,0,0,1,0,0
2022-07-15,91.19047619047619,Sedang,7,4,27.9,82.6,6.7,25.2,14.7,14.79,54.0,32.1,31.4,6,100,24.0,1008.9,0.9335804264972017,0.3583679495453004,6.712816455252209,101.0,21,0,0,0,0,1,0,0
2022-07-16,38.07142857142857,Baik,7,5,25.5,86.8,6.9,24.5,7.2,37.492,69.5,29.3,26.4,3,100,23.0,1010.4,-0.6639262126522413,-0.7477980904985322,29.46827312346485,61.0,14,0,0,0,0,1,0,0
2022-07-18,86.5,Sedang,7,0,28.0,82.7,5.6,18.4,19.7,0.01,49.5,32.0,31.7,8,100,25.0,1008.9,0.3305143927132231,0.9438009515832294,72.50517222929686,147.0,20,0,0,0,0,1,0,0
2022-07-19,116.38095238095238,Tidak Sehat,7,1,28.6,81.2,6.3,18.0,20.4,0.0,41.7,32.0,33.0,8,0,26.0,1008.4,0.9354440308298673,0.35347484377925714,4.224644251013223,127.0,21,0,0,0,0,1,0,0
2022-07-20,123.63157894736842,Tidak Sehat,7,2,28.8,81.2,6.0,22.3,19.3,0.0,47.3,32.1,33.6,8,0,26.0,1009.0,0.8925858184521255,0.4508775406894308,3.0406601314661432,127.0,19,0,0,0,0,1,0,0
2022-07-21,112.76190476190476,Tidak Sehat,7,3,28.3,79.2,6.1,19.4,21.0,0.0,38.5,32.0,31.5,8,0,25.0,1009.3,-0.1443562010009742,0.9895257890689693,2.791142452558841,119.0,21,0,0,0,0,1,0,0
2022-07-22,96.15,Sedang,7,4,28.2,81.3,5.3,32.8,17.8,0.2,49.9,32.0,32.0,8,100,26.0,1010.2,0.9622179935292854,0.27228024704057435,49.34121262350465,123.0,20,0,0,0,0,1,0,0
2022-07-23,49.25,Baik,7,5,28.5,79.9,7.2,24.1,19.5,0.29,42.9,32.0,32.1,8,100,25.0,1009.5,0.924546033612313,0.38107037635027424,50.54948070949889,101.0,20,0,0,0,0,1,0,0
2022-07-24,89.3157894736842,Sedang,7,6,28.4,78.4,7.4,19.4,19.0,1.396,44.3,32.0,31.7,8,100,25.0,1008.1,0.21303038627497659,0.9770455744352636,7.055751252063403,99.0,19,0,0,0,0,1,0,0
2022-07-25,85.57142857142857,Sedang,7,0,28.1,80.0,6.2,20.2,18.9,2.212,66.3,31.1,31.0,8,100,25.0,1008.3,0.636078220277764,0.77162458338772,2.2038926600773503,88.0,21,0,0,0,0,1,0,0
2022-07-26,105.7,Tidak Sehat,7,1,28.3,74.9,7.1,24.1,19.8,0.0,47.9,32.0,31.0,7,0,25.0,1009.0,0.9466492601156964,0.32226569523051113,6.867926983641546,112.0,20,0,0,0,0,1,0,0
2022-07-27,114.85714285714286,Tidak Sehat,7,2,28.3,73.8,6.2,24.1,21.5,0.0,43.3,32.0,30.9,9,0,25.0,1008.8,0.958819734868193,0.28401534470392253,3.5956322710437667,123.0,21,0,0,0,0,1,0,0
2022-07-28,134.0,Tidak Sehat,7,3,28.9,75.6,7.5,32.0,19.8,0.0,41.4,33.0,32.5,8,0,26.0,1008.4,0.9702957262759965,0.2419218955996679,3.5093859111936263,139.0,20,0,0,0,0,1,0,0
2022-07-29,120.42857142857143,Tidak Sehat,7,4,29.0,77.7,8.2,26.3,21.1,1.784,44.4,33.0,33.7,8,100,26.0,1008.5,0.9892723329629883,0.14608302856241187,3.9751978318314922,125.0,14,0,0,0,0,1,0,0
2022-07-30,72.85,Sedang,7,5,28.3,81.1,6.6,20.2,20.4,0.0,46.8,32.0,31.8,9,0,25.0,1009.2,0.5778576243835053,0.8161375900801603,55.06195075596787,123.0,20,0,0,0,0,1,0,0
2022-07-31,71.27777777777777,Sedang,7,6,28.6,79.4,6.8,27.4,20.6,0.0,45.9,32.0,32.5,8,0,26.0,1008.0,0.9472102777460288,0.3206129905856762,73.3675722209395,145.0,18,0,0,0,0,1,0,0
2022-08-01,111.57894736842105,Tidak Sehat,8,0,28.7,78.4,7.5,28.1,21.6,0.0,42.4,33.0,32.5,8,0,25.0,1008.1,0.9650164944723114,0.2621891786408647,6.03062360395934,124.0,19,0,0,0,0,1,0,0
2022-08-02,113.77777777777777,Tidak Sehat,8,1,28.8,77.4,6.1,20.2,20.8,0.0,42.8,32.0,32.8,8,0,26.0,1008.5,0.7156927337037359,0.6984152854310058,6.160171460138155,125.0,18,0,0,0,0,1,0,0
2022-08-03,135.85,Tidak Sehat,8,2,28.7,80.5,5.4,26.6,17.2,4.78,60.7,32.0,33.2,7,100,26.0,1009.2,0.9762960071199334,0.2164396139381029,5.153179907386782,141.0,20,0,0,0,0,1,0,0
2022-08-04,105.4,Tidak Sehat,8,3,27.5,86.0,5.9,31.7,15.5,16.015,63.3,31.0,30.3,6,100,24.0,1009.9,0.19252196652590742,0.9812926639922451,14.578849650876336,128.0,15,0,0,0,0,1,0,0
2022-08-05,83.19047619047619,Sedang,8,4,27.3,86.3,6.3,21.2,18.4,10.907,57.6,30.0,30.1,8,100,25.0,1010.2,-0.5620833778521301,0.827080574274562,3.641689822308416,89.0,21,0,0,0,0,1,0,0
2022-08-06,96.47368421052632,Sedang,8,5,27.8,79.7,6.4,16.6,21.4,4.38,49.2,32.0,30.0,8,100,24.0,1010.0,0.04710645070964266,0.99888987496197,8.552896981936936,109.0,19,0,0,0,0,1,0,0
2022-08-07,119.25,Tidak Sehat,8,6,27.7,80.7,6.4,38.9,21.3,3.051,51.1,32.0,30.3,9,100,24.0,1009.6,0.43680178836770217,0.8995577789551803,2.731396404000978,123.0,20,0,0,0,0,1,0,0
2022-08-09,84.16666666666667,Sedang,8,1,28.5,75.0,6.7,17.3,21.4,2.593,50.1,32.0,31.5,9,100,25.0,1008.8,0.2689198206152657,0.9631625667976582,3.9636025188628894,91.0,24,0,0,0,0,1,0,0
2022-08-10,70.36363636363636,Sedang,8,2,28.7,73.9,5.8,24.1,21.8,0.032,40.9,34.0,31.2,9,100,24.0,1009.1,0.997915618272179,0.06453230825295801,55.02427642114883,119.0,22,0,0,0,0,1,0,0
2022-08-11,107.80952380952381,Tidak Sehat,8,3,29.1,74.7,6.3,23.8,22.0,0.242,41.6,34.0,32.4,9,100,25.0,1008.9,0.997915618272179,0.06453230825295801,2.400396792595914,114.0,21,0,0,0,0,1,0,0
2022-08-12,97.56521739130434,Sedang,8,4,28.8,73.4,6.2,22.3,20.5,2.357,49.1,33.0,32.0,9,100,26.0,1009.1,0.7858568931754021,-0.618408395357554,6.801243783018477,109.0,23,0,0,0,0,1,0,0
2022-08-13,78.92307692307692,Sedang,8,5,28.2,76.5,7.1,23.0,20.9,0.318,43.4,33.0,31.2,8,100,24.0,1009.4,0.8616291604415257,0.5075383629607042,4.091893173531014,84.0,13,0,0,0,0,1,0,0
2022-08-14,86.10526315789474,Sedang,8,6,28.4,74.9,7.1,40.7,20.5,2.801,41.9,33.0,31.7,9,100,24.0,1009.3,0.9996573249755573,-0.026176948307873017,6.522565419305719,96.0,19,0,0,0,0,1,0,0
2022-08-16,70.0952380952381,Sedang,8,1,28.1,77.5,5.5,20.2,20.3,0.597,62.4,32.0,30.8,9,100,25.0,1010.2,-0.9914448613738104,-0.13052619222005163,34.850975254510104,88.0,21,0,0,0,0,1,0,0
2022-08-17,72.92857142857143,Sedang,8,2,28.2,77.3,6.9,28.8,19.4,4.502,50.8,32.0,31.3,9,100,25.0,1010.0,0.9983418166140283,-0.057564026959567194,21.076652360497736,83.0,14,0,0,0,0,1,0,0
2022-08-18,89.5,Sedang,8,3,28.9,68.2,7.2,28.4,22.0,0.0,46.0,33.0,31.4,9,0,26.0,1009.2,0.9929655081065369,-0.11840396830650105,4.97890285948728,100.0,20,0,0,0,0,1,0,0
2022-08-19,101.84210526315789,Tidak Sehat,8,4,29.3,66.4,7.2,28.8,23.8,0.0,39.8,34.0,31.9,9,0,25.0,1008.9,0.9964928592495044,0.08367784333231544,4.54927537446883,105.0,19,0,0,0,0,1,0,0
2022-08-22,79.84210526315789,Sedang,8,0,27.2,80.8,5.4,25.2,18.6,0.0,56.6,32.0,29.5,8,0,24.0,1009.6,-0.7120260459909963,0.7021530529951625,2.7741496774234267,86.0,19,0,0,0,0,1,0,0
2022-08-23,90.42105263157895,Sedang,8,1,29.1,72.3,4.7,23.0,23.1,0.0,46.1,34.0,31.9,9,0,25.0,1009.2,0.8853936257544158,0.4648420457246198,48.30265208899413,118.0,19,0,0,0,0,1,0,0
