name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"JAKARTA OBSERVATORY, ID",8/21/2022,90.2,75.2,83.5,100.3,75.2,89.3,73.4,72.2,0.007,100,8.33,rain,0,0,14.1,12.8,13.9,1009.3,52.4,4.5,213,18.5,8,10,2022-08-21T05:57:53,2022-08-21T17:54:06,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",8/22/2022,88,75.2,81.1,96.5,75.2,85.3,74.4,80.6,0,0,0,rain,0,0,14.5,10.4,318.9,1009.7,55.5,3.5,209.3,18.1,8,30,2022-08-22T05:57:30,2022-08-22T17:54:00,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/23/2022,93.7,77,84.6,101,77,90.2,73.8,71.9,0,0,0,rain,0,0,13.2,13.7,72.4,1009.3,51.2,3.3,258.8,22.3,9,30,2022-08-23T05:57:05,2022-08-23T17:53:54,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/24/2022,91.4,78.8,84.3,98.9,78.8,90.6,74.1,72.3,0.001,100,4.17,rain,0,0,11.9,13.9,54.5,1009.5,52.4,4.1,260.2,22.6,9,10,2022-08-24T05:56:41,2022-08-24T17:53:47,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/25/2022,91.4,78.8,84.4,96.8,78.8,89,71.5,66.3,0,0,0,rain,0,0,16.3,16.1,84.4,1009.2,50.5,4.4,261.1,22.5,9,10,2022-08-25T05:56:15,2022-08-25T17:53:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/26/2022,89.3,77,83.8,98.5,77,88.6,72,68.4,0,0,0,,0,0,15.2,9,317.6,1008.9,47.6,3.5,239.3,20.7,9,10,2022-08-26T05:55:50,2022-08-26T17:53:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/27/2022,87.8,77,82.6,97.8,77,88.7,74.6,77.2,0.001,100,4.17,rain,0,0,15,11.4,312.1,1008.6,62.8,3.5,214.8,18.5,8,10,2022-08-27T05:55:23,2022-08-27T17:53:24,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",8/28/2022,86.2,77,81.4,97.3,77,86.8,75.1,81.5,0.003,100,4.17,rain,0,0,17,12.8,317.1,1008.7,58.8,3.5,213.3,18.5,8,10,2022-08-28T05:54:57,2022-08-28T17:53:16,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",8/29/2022,89.6,77,82.4,100,77,87.7,74.9,78.7,0,0,0,rain,0,0,11.2,15.4,323.8,1009,65.5,3.8,241.9,21,8,10,2022-08-29T05:54:30,2022-08-29T17:53:07,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/30/2022,90.9,77,83.7,100.5,77,89.2,73.8,73.2,0,0,0,rain,0,0,13.2,11.2,328.3,1008.9,52.4,3.9,241.3,20.8,8,10,2022-08-30T05:54:02,2022-08-30T17:52:58,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",8/31/2022,90.5,77,83.9,97.4,77,89.3,73.6,72.5,0,0,0,rain,0,0,17.2,11.2,88.7,1008.4,50.5,3.7,227.8,19.8,8,10,2022-08-31T05:53:35,2022-08-31T17:52:49,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/1/2022,90.9,78.8,84,100.3,78.8,90.9,74.9,75,0.022,100,8.33,rain,0,0,20.4,20.8,98,1008.9,50.3,3.8,218.7,18.9,8,30,2022-09-01T05:53:06,2022-09-01T17:52:40,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/2/2022,92.1,75.2,83.1,103,75.2,89.3,75.1,77.8,0.005,100,4.17,rain,0,0,18.3,12.8,97.2,1010.1,53.1,3.9,251.9,21.8,9,30,2022-09-02T05:52:38,2022-09-02T17:52:30,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/3/2022,91.4,75.2,82.2,102.7,75.2,86.6,73.6,76.2,0,0,0,,0,0,30,18.3,243.5,1010.3,49.6,4.5,266.9,23.1,9,30,2022-09-03T05:52:09,2022-09-03T17:52:20,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/4/2022,91.4,77,82.8,100.5,77,87.7,73.4,74.2,0.001,100,4.17,rain,0,0,16.3,18.3,234.2,1009.8,62.6,4.6,269.8,23.3,10,30,2022-09-04T05:51:40,2022-09-04T17:52:10,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/5/2022,91.4,77,84.4,101.8,77,91.3,74.9,74.4,0,0,0,rain,0,0,15.9,13.9,39.9,1010.1,57.8,3.8,242.6,21,9,30,2022-09-05T05:51:10,2022-09-05T17:52:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/6/2022,93.3,78.8,84.4,102.6,78.8,91.6,75.4,75.7,0.016,100,12.5,rain,0,0,15.4,17.2,65.7,1009.6,57.6,4.3,221.7,19.2,8,30,2022-09-06T05:50:41,2022-09-06T17:51:49,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/7/2022,89.1,75.2,81.2,98.9,75.2,86.2,76,84.9,0.231,100,20.83,rain,0,0,15,15,247.9,1010.7,61.3,3.5,238.4,20.4,8,30,2022-09-07T05:50:11,2022-09-07T17:51:39,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/8/2022,83,77,78.9,90,77,80.2,75.4,89.1,0.104,100,16.67,rain,0,0,15.2,8.1,232.3,1012.2,64.6,3,127.8,11.1,6,10,2022-09-08T05:49:41,2022-09-08T17:51:28,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/9/2022,87.3,75.2,79.6,95.8,75.2,82.5,74.5,85.4,2.167,100,8.33,rain,0,0,15.9,11.4,224.3,1012.2,61,3,195.8,16.9,7,10,2022-09-09T05:49:10,2022-09-09T17:51:17,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/10/2022,86,75.2,79.1,97.2,75.2,81.9,74.8,87.5,0.012,100,8.33,rain,0,0,24.2,15,247.9,1011.6,63.8,3.5,148.1,12.9,8,30,2022-09-10T05:48:40,2022-09-10T17:51:06,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/11/2022,89.6,75.2,81.6,100.3,75.2,86.6,74.9,81.1,0.874,100,4.17,rain,0,0,13,12.8,9.7,1010.1,54.5,4.2,244.5,21.2,9,30,2022-09-11T05:48:09,2022-09-11T17:50:55,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/12/2022,88.8,75.2,81.7,99.4,75.2,86.9,74.4,79.4,0.001,100,4.17,rain,0,0,16.8,11.1,281.2,1010,57.2,3.8,245.5,21.1,9,30,2022-09-12T05:47:38,2022-09-12T17:50:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/13/2022,89.1,75.2,82.6,101.1,75.2,88,74.4,77.1,0,0,0,,0,0,12.3,13.4,260.2,1011.9,52.6,3.9,258.8,22.2,9,30,2022-09-13T05:47:07,2022-09-13T17:50:32,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/14/2022,89.8,75.2,82.9,99.1,75.2,87.3,72.5,72,0,0,0,rain,0,0,13.6,11.1,30,1012.7,43,3.8,235.7,20.2,8,30,2022-09-14T05:46:36,2022-09-14T17:50:21,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/15/2022,90.9,77,83.8,98.5,77,88.8,73.1,71.5,0,0,0,rain,0,0,11.2,11.2,307.5,1011.1,49.5,3.9,240.6,20.7,8,30,2022-09-15T05:46:04,2022-09-15T17:50:10,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/16/2022,91.5,77,83.2,98.5,77,88.1,73.5,73.9,0.002,100,8.33,rain,0,0,12.8,12.4,239.6,1010.2,52,3.6,248.3,21.4,8,30,2022-09-16T05:45:33,2022-09-16T17:49:58,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/17/2022,91.4,77,83.7,105.1,77,90.5,75.1,76.2,0,0,0,rain,0,0,17.4,13.9,55.5,1009.9,42.2,4.1,270.7,23.3,10,30,2022-09-17T05:45:02,2022-09-17T17:49:47,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/18/2022,89.6,75.2,83,100.3,75.2,90.4,76.2,80.8,0.038,100,4.17,rain,0,0,15,9.1,298.9,1010.4,48.8,3.5,255,22,9,30,2022-09-18T05:44:30,2022-09-18T17:49:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/19/2022,93.4,77,83.2,100.5,77,88.4,74.5,76.6,0.004,100,4.17,rain,0,0,14.1,11.4,291.7,1010.7,47.7,3.6,243.4,21.1,8,30,2022-09-19T05:43:59,2022-09-19T17:49:24,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/20/2022,89.7,75.2,83.2,97.5,75.2,88,72.5,71.5,0,0,0,rain,0,0,12.1,13.4,351.3,1010.3,50.5,3.7,272,23.5,9,30,2022-09-20T05:43:28,2022-09-20T17:49:13,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/21/2022,89.7,75.2,83.1,102.8,75.2,90,75.2,77.6,0.006,100,16.67,rain,0,0,13.9,10.3,317.8,1010.3,62.3,3.7,245,21.1,8,30,2022-09-21T05:42:56,2022-09-21T17:49:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/22/2022,88.3,77,81.8,100.5,77,87,75.5,81.8,0.819,100,12.5,rain,0,0,25.3,13.9,238.8,1009.9,57.4,3.1,237.3,20.5,8,30,2022-09-22T05:42:25,2022-09-22T17:48:50,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/23/2022,90.9,77,82.2,101.1,77,86.4,75.3,80.8,0.006,100,8.33,rain,0,0,15.2,12.8,282.1,1010,57.4,3.5,222.5,19.3,8,30,2022-09-23T05:41:54,2022-09-23T17:48:39,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/24/2022,92.5,75.2,83.7,107.8,75.2,90.6,75.4,77.2,0,0,0,rain,0,0,26.4,15,72.8,1009.1,47.4,3.8,270.1,23.3,9,30,2022-09-24T05:41:22,2022-09-24T17:48:28,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/25/2022,89.6,77,83.6,101.8,77,90.5,75.5,77.5,0,0,0,rain,0,0,15.2,12.8,334.4,1009.3,43.6,4.4,278.3,23.9,9,30,2022-09-25T05:40:51,2022-09-25T17:48:17,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",9/26/2022,93.2,75.2,84.3,102.7,75.2,89.5,73.7,72.7,0.421,100,8.33,rain,0,0,11.9,11.4,305.7,1009.1,46,3.9,275.3,23.8,9,30,2022-09-26T05:40:21,2022-09-26T17:48:07,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/27/2022,91.4,77,84.1,102.1,77,89.4,73.6,72.1,0,0,0,rain,0,0,13.4,11.4,332.6,1007.8,45.8,4.2,281.7,24.3,9,10,2022-09-27T05:39:50,2022-09-27T17:47:56,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/28/2022,91.4,77,84.2,99.4,77,90.1,74.1,73.1,0,0,0,rain,0,0,11.4,14.5,332.9,1007.2,52.1,3.8,272.6,23.5,9,10,2022-09-28T05:39:19,2022-09-28T17:47:46,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/29/2022,90.3,78.8,84.3,98.4,78.8,90.3,74.1,72.6,0,0,0,rain,0,0,14.3,11.4,53,1007.8,53.2,4,264.8,22.7,9,10,2022-09-29T05:38:49,2022-09-29T17:47:36,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",9/30/2022,90.3,77,83.5,98.1,77,89.5,74.5,75.3,0,0,0,rain,0,0,21.7,17.2,90.6,1009,47.5,3.9,208.2,17.9,7,10,2022-09-30T05:38:19,2022-09-30T17:47:26,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/1/2022,93.2,78.8,85.6,107.6,78.8,94.7,76.2,74.5,0,0,0,,0,0,16.8,15.9,69.6,1009,50.5,4.6,244.9,21.2,8,10,2022-10-01T05:37:49,2022-10-01T17:47:17,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/2/2022,86.1,75.2,80.8,97.2,75.2,85.6,76.1,86.3,0.646,100,12.5,rain,0,0,26.4,7.9,294.2,1009,59.4,3.9,231.1,20,9,10,2022-10-02T05:37:20,2022-10-02T17:47:08,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/3/2022,91.4,77,83.1,105.1,77,89,75.9,80.2,0.077,100,8.33,rain,0,0,15.2,9.2,276.6,1008.6,65.6,3.7,197.4,17.1,8,30,2022-10-03T05:36:50,2022-10-03T17:46:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/4/2022,89.8,77,80.6,102.6,77,83.7,75.3,85.2,0.858,100,12.5,rain,0,0,28.9,13.9,185.7,1008.8,59.9,3.3,172.6,15.1,8,30,2022-10-04T05:36:21,2022-10-04T17:46:50,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/5/2022,86.2,77,81.1,97.2,77,86.5,76.3,85.7,0.156,100,8.33,rain,0,0,15.9,10.3,52.4,1009.5,53.7,3.7,225.6,19.5,8,10,2022-10-05T05:35:53,2022-10-05T17:46:42,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/6/2022,89.7,77,81.2,102.6,77,85.1,75.9,85.2,1.714,100,12.5,rain,0,0,17.2,16.7,207.9,1009.7,61.8,3.4,207.5,17.8,8,10,2022-10-06T05:35:25,2022-10-06T17:46:34,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/7/2022,88,75.2,79.7,98.8,75.2,82.4,75.3,87.1,0.212,100,16.67,rain,0,0,23,14.4,249.5,1010.4,68.4,3.6,150.7,12.9,6,30,2022-10-07T05:34:57,2022-10-07T17:46:26,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/8/2022,90.7,73.4,81.8,98.2,73.4,86,73.5,77.2,0,0,0,,0,0,13.4,13.9,250.3,1010.2,50.5,4.7,186.4,16.2,7,30,2022-10-08T05:34:29,2022-10-08T17:46:19,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/9/2022,89.6,77,81.8,102.6,77,86.4,75.3,81.6,0.004,100,4.17,rain,0,0,14.3,18.3,263.4,1010.3,57.9,3.6,245,21.2,9,30,2022-10-09T05:34:02,2022-10-09T17:46:13,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/10/2022,88.5,75.2,81.5,96.1,75.2,86,74.7,80.7,0,0,0,rain,0,0,13.2,11.1,293.6,1011.2,54.9,3.8,193,16.6,7,30,2022-10-10T05:33:36,2022-10-10T17:46:06,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/11/2022,89.1,75.2,81.1,97.5,75.2,85.1,74.9,82.6,0.663,100,4.17,rain,0,0,17,13.9,262.2,1010.4,54,3.5,232.1,20,9,30,2022-10-11T05:33:10,2022-10-11T17:46:00,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/12/2022,89.5,75.2,81.8,98.1,75.2,86.3,74.2,79,0.002,100,8.33,rain,0,0,14.1,11.4,83.6,1010.3,50.9,3.9,201.4,17.3,8,10,2022-10-12T05:32:44,2022-10-12T17:45:55,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/13/2022,90.3,77,81.5,99,77,84.8,75,82.1,0.85,100,4.17,rain,0,0,21.9,14.7,206.3,1009.4,61.5,3.4,210.6,18.2,7,10,2022-10-13T05:32:19,2022-10-13T17:45:50,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/14/2022,90.2,76.9,82.7,99.4,76.9,87.4,74.7,78.4,0.012,100,8.33,rain,0,0,16.3,16.7,296.1,1008.1,50.8,4.1,212.3,18.4,8,30,2022-10-14T05:31:55,2022-10-14T17:45:46,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/15/2022,89.6,77,82.4,102.6,77,88.1,75.8,81.5,0.458,100,12.5,rain,0,0,13.4,11.4,177.5,1008.5,57.6,4.1,211.7,18.3,7,10,2022-10-15T05:31:31,2022-10-15T17:45:42,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/16/2022,89.6,77,82.7,102.6,77,90.1,76.9,83.1,0.38,100,4.17,rain,0,0,14.3,8.1,3.7,1010.1,54.1,4.1,237.5,20.4,8,30,2022-10-16T05:31:07,2022-10-16T17:45:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/17/2022,90.9,76.9,83.6,101.8,76.9,91.5,76.6,80.5,0.152,100,4.17,rain,0,0,15.2,13.9,190.3,1009.7,52.4,3.6,236.3,20.3,9,10,2022-10-17T05:30:44,2022-10-17T17:45:36,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/18/2022,87.5,78.7,82,97.9,78.7,87.6,76,82.8,0.001,100,4.17,rain,0,0,13.6,9,318.9,1009.1,52.9,3.2,196.5,16.9,7,30,2022-10-18T05:30:22,2022-10-18T17:45:33,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/19/2022,88.5,77,80.8,99,77,84.2,75.9,85.9,0.762,100,4.17,rain,0,0,12.8,11.4,235.2,1009.2,63.7,3.2,139.7,12,5,30,2022-10-19T05:30:01,2022-10-19T17:45:32,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/20/2022,87.8,77,81.4,99,77,86.9,76,84.2,0,0,0,rain,0,0,11.4,10.1,241.8,1010,58.1,3.6,186.4,16,6,10,2022-10-20T05:29:40,2022-10-20T17:45:31,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/21/2022,87.8,76.9,82,105.2,76.9,88,75.6,81.5,0.001,100,4.17,rain,0,0,14.3,10.3,254,1010.8,59,4.5,170.6,14.7,7,30,2022-10-21T05:29:20,2022-10-21T17:45:30,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
"JAKARTA OBSERVATORY, ID",10/22/2022,89.6,77,83.4,102.4,77,91.2,76.5,80.5,0,0,0,rain,0,0,13.2,8.1,290.2,1010.6,53.1,4.4,217.9,18.8,9,30,2022-10-22T05:29:00,2022-10-22T17:45:30,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/23/2022,90.2,77,82.9,102.6,77,89.7,76.5,81.8,1.464,100,12.5,rain,0,0,14.3,13.9,259.4,1010.5,66.6,4,111.1,9.6,5,30,2022-10-23T05:28:42,2022-10-23T17:45:31,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"96741099999,WIII,96739099999,96749099999,96751099999,96745099999"
"JAKARTA OBSERVATORY, ID",10/24/2022,92,77,82.3,99,77,86.2,73.9,77.3,0,0,0,,0,0,25.3,17.6,250,1010.3,52.2,4.7,207,18,7,30,2022-10-24T05:28:24,2022-10-24T17:45:33,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"96737099999,96741099999,WIII,96739099999,WIHH,96749099999,96751099999,96745099999,96749599999"
